"id_docente";"nome";"titulo";"tipo";"issn_ou_sigla";"nome_local";"ano";"qualis";"natureza";"percentile_ou_h5";"autores";"doi"
38;Ivan Saraiva Silva;Malha de Interconexão Dinâmica do Tipo Crossbar a 50MHz: Concepção e Implementação;ARTIGO-PUBLICADO;"14148595";Pesquisa Naval (SDM);2000;C;COMPLETO;;"Ivan Saraiva Silva;Nádja Rogéria Araújo Cândido;";""
38;Ivan Saraiva Silva;;LIVRO-PUBLICADO-OU-ORGANIZADO;-;null - IEEE Computer Society;1999;SQ;;;"Vladimir Castro Alves;Marcelo Lubaszewski;Ivan Saraiva Silva;";""
38;Ivan Saraiva Silva;MEPA: Arquitetura Educacional para xecução em Pascal;TRABALHO-EM-EVENTOS;-;IX Simpósio Brasileiro de Arquitetura de Computadores e Processamento de Alto Desempenho - IX Simpósio Brasileiro de Arquitetura de Computadores e Processamento de Alto Desempenho;1997;SQ;NACIONAL;;"Tatiana Gadelha Serra;Ivan Saraiva Silva;Galileu Batista de Sousa;";""
38;Ivan Saraiva Silva;Arquitetura PRAM: Estudo de Viabilidade;TRABALHO-EM-EVENTOS;-;IX Simpósio Brasileiro de Arquitetura de Computadores e Processamento de Alto Desempenho - IX Simpósio Brasileiro de Arquitetura de Computadores e Processamento de Alto Desempenho;1997;SQ;NACIONAL;;"Helena Lai;Ivan Saraiva Silva;";""
38;Ivan Saraiva Silva;Implementação em Hardware do Neurônio Artificial RAM Radial;ARTIGO-PUBLICADO;"14148595";Pesquisa Naval (SDM);1997;C;COMPLETO;;"Nádja Rogéria Araújo Cândido;Ivan Saraiva Silva;";""
38;Ivan Saraiva Silva;Arquitetura de Computadores e Paralelismo;TRABALHO-EM-EVENTOS;-;I Escola de Informática da SBC - Edição Nordeste - EINE'97;1997;SQ;REGIONAL;;"Ivan Saraiva Silva;Nádja Rogéria Araújo Cândido;";""
38;Ivan Saraiva Silva;Estratégia de Formação de Grupo de Ensinp/Pesquisa em Arquitetura e Microeletronica em Instituição Emergente;TRABALHO-EM-EVENTOS;-;Segundo Coloquio Franco-brasileiro em Microeletrônica - Segundo Coloquio Franco-brasileiro em Microeletrônica;1996;SQ;INTERNACIONAL;;"Ivan Saraiva Silva;Galileu Batista de Sousa;";""
38;Ivan Saraiva Silva;RAM Radial: Um Modelo Arquitetural;TRABALHO-EM-EVENTOS;-;III Simposio Brasileiro de Redes Neurais - III Simpósio Brasileiro de Redes Neurais;1996;SQ;NACIONAL;;"Nádja Rogéria Araújo Cândido;Ivan Saraiva Silva;Anne Magály de Paula Canuto;";""
38;Ivan Saraiva Silva;Implementing a development environment for the Rapid-2 accelerating board;TRABALHO-EM-EVENTOS;-;TwentySeventh Southeastern Symposium on System Theory - Proceedings of the Twenty-Seventh Southeastern Symposium on System Theory;1995;SQ;INTERNACIONAL;;"Ivan Saraiva Silva;Laurent Winckel;";"10.1109/SSST.1995.390546"
38;Ivan Saraiva Silva;Communication and Performance Trade-Offs in a Systolic Machine;TRABALHO-EM-EVENTOS;-;VI Simpósio Brasileiro de Arquitetura de Computadores e Processamento de Alto Desempenho - VI SIMPÓSIO BRASILEIRO DE ARQUITETURA DE COMPUTADORES E PROCESSAMENTO DE ALTO DESEMPENHO;1994;SQ;NACIONAL;;"Denis Archambaud;Ivan Saraiva Silva;";""
38;Ivan Saraiva Silva;RAPID-2 une Architecture Massivement Associative Programable;TRABALHO-EM-EVENTOS;-;Journees Architecture Nouveles de Machines - ;1994;SQ;NACIONAL;;"Pascal Faudemay;Alain Greiner;Denis Archambaud;Françoi Dromard;Jean Penne;Laurent Winckel;Ivan Saraiva Silva;";""
38;Ivan Saraiva Silva;Une Solution VLSI aux Problemes de Comparaison de Sequences Genetiques;TRABALHO-EM-EVENTOS;-;Journes des Jeunées Chercheurs en Architecture de Machines et Systemes - JOURNES DES JEUNES CHERCHEURS EN ARCHITECTURE DE MACHINES ET SYSTEMES;1994;SQ;NACIONAL;;"Denis Archambaud;Ivan Saraiva Silva;";""
38;Ivan Saraiva Silva;SYSTOLIC IMPLEMENTATION OF SMITH AND WATERMAN ALGORITHM ON A SIMD COPROCESSOR;CAPITULO-DE-LIVRO-PUBLICADO;VLSI;ALGORITHMS AND PARALLEL VLSI ARCHITECTURES - ELSEVIER;1994;B1;;;"Denis Archambaud;Ivan Saraiva Silva;Jean Penne;";""
38;Ivan Saraiva Silva;Systolic Implementation of Smith and Waterman Algorithm on a SIMD Coprocessor;TRABALHO-EM-EVENTOS;VLSI;"3RD International Workshop on Algorithm and Parallel VLSI Architecture - 3rd International Workshop on Algorithms and Parallel VLSI Architecture - Book of Abstracts";1994;B1;INTERNACIONAL;;"Denis Archambaud;Ivan Saraiva Silva;Jean Penne;";""
38;Ivan Saraiva Silva;Medida de Similaridade na Comparação de Sequências de Aminiácidos: Uma Solução Hardware;TRABALHO-EM-EVENTOS;-;XIV Congresso da Sociedade Brasileira de Computação - XXI Seminário Integrado de Software e Hardware;1994;SQ;NACIONAL;;"Ivan Saraiva Silva;Denis Archambaud;";""
38;Ivan Saraiva Silva;A Massively Parallel, Paginated and set-Associative Circuit for Object-Oriented Applications;TRABALHO-EM-EVENTOS;-;VIII Congresso da Sociedade Brasileira de Microeletrônica - VIII CONGRESSO DA SOCIEDADE BRASILEIRA DE MICROELETRONICA;1993;SQ;NACIONAL;;"Ivan Saraiva Silva;Pascal Faudemay;";""
38;Ivan Saraiva Silva;Circuito Integrado para Interface de Comunicação com Integração de Voz e Dados em redes Locais de Computadores;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de redes de Computadores - SIMPOSIO BRASILEIRO DE REDES DE COMPUTADORES;1990;SQ;NACIONAL;;"Ivan Saraiva Silva;Olivier Giordano;William Ferreira Giozza;";""
46;João Carlos de Oliveira Souza;A subgradient method with non-monotone line search;ARTIGO-PUBLICADO;"15732894";COMPUTATIONAL OPTIMIZATION AND APPLICATIONS (DORDRECHT. ONLINE);2023;SQ;COMPLETO;;"Orizon Pereira Ferreira;Geovani Nunes Grapiglia;Elianderson M. Santos;João Carlos de Oliveira Souza;";"10.1007/s10589-022-00438-z"
46;João Carlos de Oliveira Souza;An inertial proximal point method for difference of maximal monotone vector fields in Hadamard manifolds;ARTIGO-PUBLICADO;"15732916";JOURNAL OF GLOBAL OPTIMIZATION (DORDRECHT. ONLINE);2023;SQ;COMPLETO;;"ANDRADE, JOÃO S.;LOPES, JURANDIR DE O.;João Carlos de Oliveira Souza;";"10.1007/s10898-022-01240-1"
46;João Carlos de Oliveira Souza;A Bregman regularized proximal point method for quasi-equilibrium problems;ARTIGO-ACEITO-PARA-PUBLICACAO;"21893756";Pure and Applied Functional Analysis;2022;SQ;NAO_INFORMADO;;"DIAS JÚNIOR, EDIMILSON LOPES;SANTOS, PEDRO JORGE S.;João Carlos de Oliveira Souza;";""
46;João Carlos de Oliveira Souza;A proximal point method for quasi-equilibrium problems in Hilbert spaces;ARTIGO-PUBLICADO;"02331934";OPTIMIZATION;2022;A2;COMPLETO;78;"SANTOS, PEDRO JORGE S.;João Carlos de Oliveira Souza;";"10.1080/02331934.2020.1810686"
46;João Carlos de Oliveira Souza;Uma proposta do tipo ponto-proximal para o problema dequase-equilíbrio;TRABALHO-EM-EVENTOS;CNMAC;CNMAC 2021  XL Congresso Nacional de Matemática Aplicada e Computacional - ;2021;B4;NACIONAL;;"SANTOS, PEDRO JORGE S.;João Carlos de Oliveira Souza;";"10.5540/03.2021.008.01.0503"
46;João Carlos de Oliveira Souza;Um método do ponto proximal inexato para problemas de quase-equilíbrio;TRABALHO-EM-EVENTOS;CNMAC;CNMAC 2021  XL Congresso Nacional de Matemática Aplicada e Computacional - ;2021;B4;NAO_INFORMADO;;"DIAS JÚNIOR, EDIMILSON LOPES;SANTOS, PEDRO JORGE S.;João Carlos de Oliveira Souza;";"10.5540/03.2021.008.01.0494"
46;João Carlos de Oliveira Souza;Um algoritmo para funções DC em variedades de Hadamardusando aproximação de Yosida;TRABALHO-EM-EVENTOS;CNMAC;CNMAC 2021  XL Congresso Nacional de Matemática Aplicada e Computacional - ;2021;B4;NAO_INFORMADO;;"ANDRADE, JOÃO SANTOS;LOPES, JURANDIR DE OLIVEIRA;João Carlos de Oliveira Souza;";"10.5540/03.2021.008.01.0489"
46;João Carlos de Oliveira Souza;Um algoritmo inercial para funções DC em variedades de Hadamard;TRABALHO-EM-EVENTOS;CNMAC;CNMAC 2021  XL Congresso Nacional de Matemática Aplicada e Computacional - ;2021;B4;NACIONAL;;"ANDRADE, JOÃO SANTOS;LOPES, JURANDIR DE OLIVEIRA;João Carlos de Oliveira Souza;";"10.5540/03.2021.008.01.0488"
46;João Carlos de Oliveira Souza;Abstract regularized equilibria: application to Becker?s household behavior theory;ARTIGO-PUBLICADO;"15729338";Annals of Operations Research;2021;SQ;COMPLETO;;"João Xavier da Cruz Neto;Jurandir de Oliveira Lopes;Antoine Soubeyran;João Carlos de Oliveira Souza;";"10.1007/s10479-021-04175-0"
46;João Carlos de Oliveira Souza;The proximal point method with a vectorial Bregman regularization in multiobjective DC programming;ARTIGO-PUBLICADO;"02331934";OPTIMIZATION;2020;A2;COMPLETO;78;"SOUZA, JOÃO CARLOS DE O.;Joao Xavier da Cruz Neto;LOPES, JURANDIR DE OLIVEIRA;SILVA, ROBERTO CRISTÓVÃO MESQUITA;BITAR, SANDRO DIMY BARBOSA;";"10.1080/02331934.2020.1755862"
46;João Carlos de Oliveira Souza;A generalized proximal linearized algorithm for DC functions with application to the optimal size of the firm problem;ARTIGO-PUBLICADO;"02545330";ANNALS OF OPERATIONS RESEARCH;2020;A2;COMPLETO;84;"Joao Xavier da Cruz Neto;Paulo Roberto Oliveira;Antoine Soubeyran;João Carlos de Oliveira Souza;";"10.1007/s10479-018-3104-8"
46;João Carlos de Oliveira Souza;General descent method using w-distance. Application to emergence of habits following worthwhile moves;ARTIGO-PUBLICADO;"25606778";Journal of Nonlinear and Variational Analysis;2020;SQ;COMPLETO;;"Antoine Soubeyran;João Carlos de Oliveira Souza;";"10.23952/jnva.4.2020.2.09"
46;João Carlos de Oliveira Souza;A modified proximal point method for DC functions on Hadamard manifolds;ARTIGO-PUBLICADO;"09266003";COMPUTATIONAL OPTIMIZATION AND APPLICATIONS;2020;A3;COMPLETO;71;"ALMEIDA, YLDENILSON TORRES;Joao Xavier da Cruz Neto;Paulo Roberto Oliveira;SOUZA, JOÃO CARLOS DE OLIVEIRA;";"10.1007/s10589-020-00173-3"
46;João Carlos de Oliveira Souza;How Variational Rational Agents Would Play Nash: A Generalized Proximal Alternating Linearized Method;CAPITULO-DE-LIVRO-PUBLICADO;-;Variational Analysis and Set Optimization: Developments and Applications in Decision Making - CRC Press;2019;SQ;;;"Antoine Soubeyran;João Xavier da Cruz Neto;João Carlos de Oliveira Souza;";""
46;João Carlos de Oliveira Souza;On a Bregman regularized proximal point method for solving equilibrium problems;ARTIGO-PUBLICADO;"18624472";Optimization Letters;2019;A3;COMPLETO;64;"Joao Xavier da Cruz Neto;Paulo Sérgio Marques dos Santos;Roberto Cristovão Mesquita da Silva;João Carlos de Oliveira Souza;";"10.1007/s11590-019-01411-2"
46;João Carlos de Oliveira Souza;Computing Riemannian Center of Mass on Hadamard Manifolds;ARTIGO-PUBLICADO;"15732878";JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS (DORDRECHT. ONLINE);2019;SQ;COMPLETO;;"DE CARVALHO BENTO, GLAYDSTON;BITAR, SANDRO DIMY BARBOSA;DA CRUZ NETO, JOÃO XAVIER;OLIVEIRA, PAULO ROBERTO;João Carlos de Oliveira Souza;";"10.1007/s10957-019-01580-1"
46;João Carlos de Oliveira Souza;Accelerated proximal point method for DC functions on Hadamard manifolds;TRABALHO-EM-EVENTOS;-;XIII Brazilian Workshop on Continuous Optimization - Annals XIII Brazilian Workshop on Continuous Optimization;2019;SQ;INTERNACIONAL;;"Yldenilson Torres Almeida;DA CRUZ NETO, JOÃO XAVIER;Paulo Roberto Oliveira;João Carlos de Oliveira Souza;";""
46;João Carlos de Oliveira Souza;Accelerated proximal-type method for DC functions in Hadamard manifolds;TRABALHO-EM-EVENTOS;-;International Conference on Continuous Optimization - Annals of International Conference on Continuous Optimization;2019;SQ;INTERNACIONAL;;"Yldenilson Torres Almeida;DA CRUZ NETO, JOÃO XAVIER;Paulo Roberto Oliveira;João Carlos de Oliveira Souza;";""
46;João Carlos de Oliveira Souza;An interior proximal linearized method for DC programming based on Bregman distance or second-order homogeneous kernels;ARTIGO-PUBLICADO;"02331934";OPTIMIZATION;2018;A2;COMPLETO;78;"Joao Xavier da Cruz Neto;Jurandir de Oliveira Lopes;Paulo Sérgio Marques dos Santos;João Carlos de Oliveira Souza;";"10.1080/02331934.2018.1476859"
46;João Carlos de Oliveira Souza;The Proximal Point Method for Locally Lipschitz Functions in Multiobjective Optimization with Application to the Compromise Problem;ARTIGO-PUBLICADO;"10526234";SIAM JOURNAL ON OPTIMIZATION;2018;A2;COMPLETO;83;"Glaydston de Carvalho Bento;Joao Xavier da Cruz Neto;Genaro López;Antoine Soubeyran;João Carlos de Oliveira Souza;";"10.1137/16m107534x"
46;João Carlos de Oliveira Souza;Proximal Point Methods for Lipschitz Functions on Hadamard Manifolds: Scalar and Vectorial Cases;ARTIGO-PUBLICADO;"15732878";JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS (DORDRECHT. ONLINE);2018;SQ;COMPLETO;;"João Carlos de Oliveira Souza;";"10.1007/s10957-018-1375-5"
46;João Carlos de Oliveira Souza;On maximal monotonicity of bifunctions on Hadamard manifolds;ARTIGO-PUBLICADO;"09255001";JOURNAL OF GLOBAL OPTIMIZATION;2018;A2;COMPLETO;75;"Joao Xavier da Cruz Neto;JACINTO, F. M. O.;SOARES, P. A.;João Carlos de Oliveira Souza;";"10.1007/s10898-018-0663-9"
46;João Carlos de Oliveira Souza;The steepest descent method for computing Riemannian center of mass on Hadamard manifolds;TRABALHO-EM-EVENTOS;-;"29th European Conference on Operational Research - Annals of European Conference on Operational Research";2018;SQ;INTERNACIONAL;;"João Carlos de Oliveira Souza;Glaydston de Carvalho Bento;Sandro Dimy Barbosa Bitar;João Xavier da Cruz Neto;Paulo Roberto Oliveira;";""
46;João Carlos de Oliveira Souza;The proximal point method for locally Lipschitz functions in multiobjective optimization with application to the compromise problem;TRABALHO-EM-EVENTOS;-;XII Brazilian Workshop on Continuous Optimization - Annals of XII Brazilian Workshop on Continuous Optimization;2018;SQ;INTERNACIONAL;;"João Carlos de Oliveira Souza;Glaydston de Carvalho Bento;João Xavier da Cruz Neto;Genaro López Acedo;Antoine Soubeyran;";""
46;João Carlos de Oliveira Souza;An alternating minimization method on geodesic spaces;CAPITULO-DE-LIVRO-PUBLICADO;-;Meeting on Geometric Analysis - EDUFPI;2017;SQ;;;"João Xavier da Cruz Neto;Pedro Antonio Soares Junior;João Carlos de Oliveira Souza;";""
46;João Carlos de Oliveira Souza;Global convergence of a proximal linearized algorithm for difference of convex functions;ARTIGO-PUBLICADO;"18624472";Optimization Letters;2016;A3;COMPLETO;64;"João Carlos de Oliveira Souza;OLIVEIRA, PAULO ROBERTO;SOUBEYRAN, ANTOINE;";"10.1007/s11590-015-0969-1"
46;João Carlos de Oliveira Souza;A proximal point algorithm for difference of two convex functions on Hadamard manifolds;TRABALHO-EM-EVENTOS;EURO;"27th European Conference on Operational Research - EURO2015 Glasgow Conference Handbook";2015;B4;INTERNACIONAL;;"João Carlos de Oliveira Souza;Paulo Roberto Oliveira;";""
46;João Carlos de Oliveira Souza;A proximal point algorithm for DC fuctions on Hadamard manifolds;ARTIGO-PUBLICADO;"09255001";JOURNAL OF GLOBAL OPTIMIZATION;2015;A2;COMPLETO;75;"João Carlos de Oliveira Souza;Paulo Roberto Oliveira;";"10.1007/s10898-015-0282-7"
46;João Carlos de Oliveira Souza;A proximal point algorithm for DC functions on Hadamard manifolds;TRABALHO-EM-EVENTOS;-;Congresso Brasileiro de Jovens Pesquisadores em Matemática Pura e Aplicada - Annals of Brazilian Congress of Young Researchers in Pure and Applied Mathematics;2014;SQ;NACIONAL;;"João Carlos de Oliveira Souza;Paulo Roberto Oliveira;";""
27;João Dallyson Sousa de Almeida;A Method for Detecting Pathologies in Concrete Structures Using Deep Neural Networks;ARTIGO-PUBLICADO;"20763417";Applied Sciences-Basel;2023;A2;COMPLETO;75;"NOGUEIRA DINIZ, JOEL;PAIVA, ANSELMO;JUNIOR, GERALDO;DE ALMEIDA, JOÃO;Aristófanes Corrêa Silva;CUNHA, ANTÓNIO;CUNHA, SANDRA;";"10.3390/app13095763"
27;João Dallyson Sousa de Almeida;Univariate Time Series missing data Imputation using Pix2Pix GAN;ARTIGO-PUBLICADO;"15480992";IEEE Latin America Transactions;2023;B1;COMPLETO;47;"Mauricio Morais Almeida;DE ALMEIDA, JOÃO DALLYSON S.;BRAZ JUNIOR, GERALDO;Aristófanes Corrêa Silva;Anselmo Cardoso de Paiva;";"10.1109/tla.2023.10068853"
27;João Dallyson Sousa de Almeida;RESOLVENDO SUDOKUS GENERALIZADOS ATRAVÉS DE ALGORITMOS DE BACKTRACKING E DE DANCING LINKS;TRABALHO-EM-EVENTOS;-;XV Encontro Científico do Centro Universitário UNDB - ANAIS DO XV Encontro Científico do Centro Universitário UNDB;2023;SQ;LOCAL;;"Allan Cruz;João Dallyson Sousa de Almeida;Pamela Cruz;";""
27;João Dallyson Sousa de Almeida;Multilevel CNN for anterior chamber angle classification using AS-OCT images;ARTIGO-PUBLICADO;"1751648X";INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING AND APPLICATIONS (PRINT);2023;B3;COMPLETO;15;"PAIVA, ANSELMO CARDOSO;Rodrigo de Melo Souza Veras;FERREIRA, MARCOS MELO;BRAZ JUNIOR, GERALDO;DE ALMEIDA, JO'ÃO DALLYSON SOUSA;";"10.1504/IJICA.2023.10054511"
27;João Dallyson Sousa de Almeida;A PPM-based UNet for Tumour and Kidney Segmentation in CTScans;ARTIGO-PUBLICADO;"21681163";Computer Methods In Biomechanics And Biomedical Engineering-Imaging And Visualization;2023;SQ;COMPLETO;;"OLIVEIRA, MARCUS VINICIUS S. L.;MATOS, CAIO E. F.;Geraldo Braz Júnior;Anselmo Cardoso de Paiva;DE ALMEIDA, JOÃO D. SOUSA;COSTA, GABRIEL J. S.;BESSA, MATHEUS L. L.;FREITAS FILHO, MARIO P.;";"10.1080/21681163.2023.2198047"
27;João Dallyson Sousa de Almeida;Otimizando uma CNN baseada em DenseNet para o diagnóstico de COVID19;TRABALHO-EM-EVENTOS;SBCAS;SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) - ANAIS DO XXII SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2022;A4;NACIONAL;;"Gabriel de Jesus S. Costa;Marcus Vinicius Oliveira;Mario Freitas;Matheus de Lima Bessa;Gerado Braz Junior;João Dallyson Sousa de Almeida;Anselmo Cardoso de Paiva;";"10.5753/sbcas.2022.222666"
27;João Dallyson Sousa de Almeida;PPM-UNet: Uma Rede Neural Convolucional para a Segmentação de Rins em Imagens de TC;TRABALHO-EM-EVENTOS;SBCAS;SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) - ANAIS DO XXII SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2022;A4;NACIONAL;;"Marcus Vinicius Oliveira;Caio E. F. Matos;Gerado Braz Junior;Anselmo Cardoso de Paiva;João Dallyson Sousa de Almeida;Gabriel Costa;Matheus Levy;Mario Freitas;";"10.5753/sbcas.2022.222656"
27;João Dallyson Sousa de Almeida;Otimização de Hiperparâmetros de Redes Neurais Profundas para Detecção de Cardiomegalia em radiografias do tórax;TRABALHO-EM-EVENTOS;SBCAS;SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) - ANAIS DO XXII SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2022;A4;NACIONAL;;"Saulo Enock Rodrigues Fernandes;Ricardo Costa da Silva Marques;João Dallyson Sousa de Almeida;Anselmo Cardoso de Paiva;Geraldo Braz Junior;";"10.5753/sbcas.2022.222560"
27;João Dallyson Sousa de Almeida;Treinando Rede Neural Profunda com Divisão Proporcional de Imagens para Segmentação de Estruturas da Retina;TRABALHO-EM-EVENTOS;SBCAS;SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) - ANAIS DO XXII SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2022;A4;NACIONAL;;"Pedro Victor de A. Fonseca;Alexandre de Carvalho Araujo;João Dallyson Sousa de Almeida;Geraldo Braz Junior;";"10.5753/sbcas.2022.222421"
27;João Dallyson Sousa de Almeida;Diabetic Foot Ulcers Classification using a fine-tuned CNNs Ensemble;TRABALHO-EM-EVENTOS;CBMS;IEEE 35th International Symposium on Computer-Based Medical Systems (CBMS) - Proceedings 35th International Symposium on Computer-Based Medical Systems;2022;A3;INTERNACIONAL;;"Elineide Santos;Francisco Santos;João Dallyson Sousa de Almeida;Kelson Romulo Teixeira Aires;Joao Manuel R. S. Tavares;Rodrigo de Melo Souza Veras;";"10.1109/CBMS55023.2022.00056"
27;João Dallyson Sousa de Almeida;Defining Requirements for the Development of Useful and Usable Chatbots: An Analysis of Quality Attributes from Academy and Industry;TRABALHO-EM-EVENTOS;-;HCI International Conference (HCII) - Proceedings of the International Conference on Human-Computer Interaction 2022;2022;SQ;INTERNACIONAL;;"Malu Mafra;LUIS RIVERO;Kennedy Nunes;Adailton Castro;Geraldo Braz Junior;João Dallyson Sousa de Almeida;Anselmo Cardoso de Paiva;Aristófanes Côrrea Silva;Simara Vieira Rocha;Davi Viana dos Santos;";""
27;João Dallyson Sousa de Almeida;Computational method for aid in the diagnosis of sixth optic nerve palsy through digital videos;ARTIGO-PUBLICADO;"00104825";COMPUTERS IN BIOLOGY AND MEDICINE;2022;A1;COMPLETO;89;"DA COSTA, POLYANA BEZERRA;DE ALMEIDA, JOÃO DALLYSON SOUSA;Jorge Antonio Meireles Teixeira;BRAZ, GERALDO;de Paiva, Anselmo Cardoso;Aristófanes Corrêa Silva;";"10.1016/j.compbiomed.2022.106098"
27;João Dallyson Sousa de Almeida;Kidney tumor segmentation from computed tomography images using DeepLabv3+ 2.5D model;ARTIGO-PUBLICADO;"09574174";EXPERT SYSTEMS WITH APPLICATIONS;2022;A1;COMPLETO;96;"DA CRUZ, LUANA BATISTA;JÚNIOR, DOMINGOS ALVES DIAS;DINIZ, JOÃO OTÁVIO BANDEIRA;Aristófanes Corrêa Silva;DE ALMEIDA, JOÃO DALLYSON SOUSA;de Paiva, Anselmo Cardoso;Marcelo Gattass;";"10.1016/j.eswa.2021.116270"
27;João Dallyson Sousa de Almeida;Enabling Pragmatic Software Testing Education in Brazil through an Education Repository: An Initial Proposal;TRABALHO-EM-EVENTOS;-;Life Improvement in Quality by Ubiquitous Experiences Workshop - Proceedings of the 2nd Life Improvement in Quality by Ubiquitous Experiences Workshop (LIQUE 2022);2022;SQ;INTERNACIONAL;;"GOMES, JOÃO;NUNES, KENNEDY;Luis Jorge Enrique Rivero Cabrejos;VIANA, DAVI;BRAZ JUNIOR, GERALDO;ALMEIDA, JOÃO;FERNANDES, VANDECIA;ROCHA, SIMARA;SILVA, ARISTÓFANES;";"10.5753/lique.2022.19998"
