"id_docente";"nome";"titulo";"ano_inicio";"ano_fim";"situacao";"natureza";"qtd_graduacao";"qtd_especializacao";"qtd_mestrado";"qtd_doutorado";"integrantes";"financiador";"responsavel"
38;Ivan Saraiva Silva;H264Brasil - Codificador e Decodificador de Vídeo H.264/AVC;2005;"2006";CONCLUIDO;PESQUISA;"5";"0";"1";"0";"Ivan Saraiva Silva;  Sergio Bampi;  Silvio Roberto Fernandes de Araújo;  Monica Magalhães Pereira;  Gustavo Girão;  Marco Antônio Grivet Mattoso Maia;  Eduardo Antônio BArros da SIlva;  Carla Liberal Pagliari;  Max Henrique Machado Costa;  Luis Geraldo Pedroso Meloni;  Maria Heveline Vieira Duarte;  Ricardo Pezzuol Jacobi;  Ricardo Lopes Queiroz;  ";Financiadora de Estudos e Projetos;Não
38;Ivan Saraiva Silva;Desenvolvimento de SW e HW para Sistemas de TV Digital;2003;"2005";CONCLUIDO;DESENVOLVIMENTO;"6";"0";"4";"1";"Ivan Saraiva Silva;  Guido Lemos de Sousa Filho;  André Maurício Cunha Campos;  Jorge Henrique Cabral Fernandes;  ";Financiadora de Estudos e Projetos;Não
38;Ivan Saraiva Silva;Programa de Qualificação Institucional (PQI/CAPES - UFRN/UFRGS);2003;"2007";CONCLUIDO;PESQUISA;"0";"0";"2";"1";"Ivan Saraiva Silva;  Galileu Batista de Sousa;  Edgard de Faria Corrêa;  Sergio Bampi;  Renato Perez Ribas;  David Deharbe;  Ricardo Augusto do Luz Reis;  Márcia Jacyntha Nunes Rodrigues;  ";Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;Sim
38;Ivan Saraiva Silva;MICROSYS ANA-DIGITAL Projeto de Arquiteturas e Circuitos Int;2002;"2003";CONCLUIDO;PESQUISA;"1";"0";"0";"1";"Ivan Saraiva Silva;  Sergio Bampi;  Luciano Volcan Agostini;  ";Universidade Federal do Rio Grande do Sul;Não
38;Ivan Saraiva Silva;Plataforma Aberta para Gerenciamento de Atividades de Saúde;2001;"2004";CONCLUIDO;DESENVOLVIMENTO;"3";"0";"1";"0";"Ivan Saraiva Silva;  Galileu Batista de Sousa;  Edgard de Faria Corrêa;  Kátia Maria Teixeira da Silva;  Heitor Galucio de Andrade Figueira;  ";Universidade Federal do Rio Grande do Norte;Sim
46;João Carlos de Oliveira Souza;EXTENSÕES DE MÉTODOS DE OTIMIZAÇÃO CONTÍNUA E APLICAÇÕES;2021;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"João Carlos de Oliveira Souza;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
46;João Carlos de Oliveira Souza;Jornada Olímpica;2019;"2019";CONCLUIDO;EXTENSAO;"10";"";"3";"1";"João Carlos de Oliveira Souza;  Newton Luis Santos;  ÍTALO DOWELL LIRA MELO;  Pedro Jorge Sousa dos Santos;  ";;Sim
46;João Carlos de Oliveira Souza;MÉTODOS DE PONTO PROXIMAL GENERALIZADOS PARA DIFERENÇA DE FUNÇÕES CONVEXAS;2018;"2020";CONCLUIDO;PESQUISA;"2";"";"";"";"João Carlos de Oliveira Souza;  José Gonçalves de Oliveira Rufino;  Wilkreffy Manoel de Sousa Santos;  ";;Sim
46;João Carlos de Oliveira Souza;Olimpíada Piauiense de Matemática;2018;"";EM_ANDAMENTO;EXTENSAO;"";"";"";"";"João Carlos de Oliveira Souza;  João Xavier da Cruz Neto;  Newton Luis Santos;  ÍTALO DOWELL LIRA MELO;  Pedro Jorge Sousa dos Santos;  ";Instituto Nacional de Matemática Pura e Aplicada;Sim
46;João Carlos de Oliveira Souza;MÉTODO DO PONTO PROXIMAL PARA PROGRAMAÇÃO MULTIOBJETIVO;2018;"2020";CONCLUIDO;PESQUISA;"";"";"";"";"João Carlos de Oliveira Souza;  João Xavier da Cruz Neto;  Roberto Cristovão Mesquita Silva;  Sandro Dimy Barbosa Bitar;  ";;Sim
46;João Carlos de Oliveira Souza;EXTENSÕES DE MÉTODOS DE OTIMIZAÇÃO CONTÍNUA E APLICAÇÕES EM PESQUISA OPERACIONAL;2018;"2020";CONCLUIDO;PESQUISA;"2";"";"0";"";"João Carlos de Oliveira Souza;  João Xavier da Cruz Neto;  Jurandir de Oliveira Lopes;  Paulo Alexandre de Araújo Sousa;  José Gonçalves de Oliveira Rufino;  Wilkreffy Manoel de Sousa Santos;  ÍTALO DOWELL LIRA MELO;  ";;Sim
46;João Carlos de Oliveira Souza;Extensões de Métodos em Otimização Contínua com Aplicação em Ciência de Comportamento;2018;"2022";CONCLUIDO;PESQUISA;"4";"";"2";"3";"João Carlos de Oliveira Souza;  Paulo Roberto Oliveira;  Genaro López Acedo;  Antoine Soubeyran;  Glaydston de Carvalho Bento;  João Xavier da Cruz Neto;  José Gonçalves de Oliveira Rufino;  Pedro Jorge Sousa dos Santos;  Yldenilson Torres Almeida;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
46;João Carlos de Oliveira Souza;Contribuição dos softwares matemáticos Latex, Scilab e Geogebra nos processos de ensino e aprendizagem dos conceitos elementares em Matemática.;2010;"2011";CONCLUIDO;PESQUISA;"45";"0";"0";"0";"João Carlos de Oliveira Souza;  Gildásio Guedes Fernandes;  Paulo Sérgio Marques Santos;  João Benício de Melo Neto;  José Ribamar Lopes Batista;  ";;Sim
27;João Dallyson Sousa de Almeida;Detecção Automática de Doenças Oftalmológicas e Abdominais usando Deep Learning;2022;"";EM_ANDAMENTO;PESQUISA;"4";"";"1";"1";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  JORGE ANTONIO MEIRELES TEIXEIRA;  Geraldo Braz Junior;  António M. T. da S. Cunha;  Álvaro Bruno B. S. Castro;  Darlan B. P. Quintanilha;  Rodrigo de M. S. Veras;  Alexandre de C. Araújo;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
27;João Dallyson Sousa de Almeida;Diagnóstico de patologias em radiografias torácicas utilizando redes neurais profundas;2021;"";EM_ANDAMENTO;PESQUISA;"2";"";"";"1";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Simara Vieira Rocha;  Ricardo Costa da Silva Marques;  Geraldo Braz Junior;  Saulo Enock Rodrigues Fernandes;  ";;Sim
27;João Dallyson Sousa de Almeida;Rastreamento automático de deformidades da coluna vertebral em imagens;2020;"";EM_ANDAMENTO;PESQUISA;"1";"";"1";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  Geraldo Braz Junior;  Raul Frankllim de Carvalho Almeida;  ";;Sim
27;João Dallyson Sousa de Almeida;Definição adaptativa de parâmetros para a crítica da medição do consumo de energia elétrica usando Deep Learning e Survival Analysis;2019;"";EM_ANDAMENTO;DESENVOLVIMENTO;"";"";"";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  Simara Vieira Rocha;  Stelmo Magalhães Barros Netto;  Geraldo Braz Junior;  ";;Sim
27;João Dallyson Sousa de Almeida;Sistema Jurídico Inteligente para Análise e Predição de Resultados de Litígios e Sugestão de Tratativas (SiJurI);2019;"";EM_ANDAMENTO;DESENVOLVIMENTO;"";"";"";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  Simara Vieira Rocha;  Geraldo Braz Júnior;  Carlos Eduardo Portela Serra de Castro;  Luis Riveiro;  ";"EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.;";Não
27;João Dallyson Sousa de Almeida;Detecção e Diagnóstico Automático de Patologias da Visão;2018;"2021";CONCLUIDO;PESQUISA;"4";"";"2";"1";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  JORGE ANTONIO MEIRELES TEIXEIRA;  Simara Vieira Rocha;  Geraldo Braz Junior;  Daniel Lima Gomes Júnior;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
27;João Dallyson Sousa de Almeida;Autoleitura de consumo de energia elétrica com auto-auditoria periódica baseados em processamento de imagem e inteligência computacional - AutoSILEM;2018;"";EM_ANDAMENTO;DESENVOLVIMENTO;"";"";"";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  Simara Vieira Rocha;  Geraldo Braz Junior;  ";Companhia Energetica do Maranhão;Não
27;João Dallyson Sousa de Almeida;Inteligência computacional para identificar a predisposição de consumidores à proposição de ações judiciais (SiPAJu);2018;"";EM_ANDAMENTO;DESENVOLVIMENTO;"";"";"";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  João Otávio Bandeira Diniz;  Geraldo Braz Junior;  Darlan Bruno Pontes Quintanilha;  Giovanni Lucca França da Silva;  ";Centrais Elétricas do Pará;Não
27;João Dallyson Sousa de Almeida;Processamento de Imagens Oftalmológicas: Detecção do Glaucoma, e Diagnóstico e Plano Cirúrgico do Estrabismo;2016;"2020";CONCLUIDO;PESQUISA;"2";"";"2";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  JORGE ANTONIO MEIRELES TEIXEIRA;  Simara Vieira Rocha;  Thales Levi Azevedo Valente;  Tiago Bonini Borchartt;  Geraldo Braz Junior;  Igor Tálisson Carreira Furtado;  Jefferson Alves de Sousa;  Jullyana Filaho Pinheiro;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
27;João Dallyson Sousa de Almeida;Strabismus Mobile: Um Aplicativo para detectar, diagnosticar e planejar cirurgias de estrabismo;2015;"2017";CONCLUIDO;DESENVOLVIMENTO;"1";"";"1";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  JORGE ANTONIO MEIRELES TEIXEIRA;  Thales Levi Azevedo Valente;  Geraldo Braz Junior;  Igor Tálisson Carreira Furtado;  ";;Sim
27;João Dallyson Sousa de Almeida;PublicaUFMA: Plataforma Integrada de Gerenciamento de Pesquisa;2015;"";EM_ANDAMENTO;DESENVOLVIMENTO;"2";"";"";"";"João Dallyson Sousa de Almeida;  Anselmo Cardoso de Paiva;  Geraldo Braz Junior;  Vandecia Rejane Monteiro Fernandes;  ";Universidade Federal do Maranhão;Não
27;João Dallyson Sousa de Almeida;Metodologia Computacional para Detecção e Diagnóstico Automáticos de Estrabismo baseado nos testes de Hirschberg e de Cover;2014;"2016";CONCLUIDO;PESQUISA;"1";"";"1";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  JORGE ANTONIO MEIRELES TEIXEIRA;  Thales Levi Azevedo Valente;  Geraldo Braz Junior;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
27;João Dallyson Sousa de Almeida;Detecção e Diagnóstico de Câncer de Mama Usando Análise de Diversidade e Análise Geométrica Côncava;2014;"";EM_ANDAMENTO;PESQUISA;"3";"";"2";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  Simara Vieira Rocha;  Gerado Braz Junior;  Ricardo Costa da Silva Marques;  Marcos Vinicius Moreira Serra Benevides;  Rafael Dias Ferreira;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
27;João Dallyson Sousa de Almeida;Metodologia Computacional para Detecção e Diagnóstico Automáticos e Planejamento Cirúrgico do Estrabismo;2013;"2014";CONCLUIDO;PESQUISA;"1";"";"";"";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  JORGE ANTONIO MEIRELES TEIXEIRA;  Thales Levi Azevedo Valente;  ";;Sim
27;João Dallyson Sousa de Almeida;Imagens Médicas: Processamento, Análise e Visualização;2012;"2016";CONCLUIDO;PESQUISA;"8";"";"8";"5";"João Dallyson Sousa de Almeida;  Aristófanes Côrrea Silva;  Anselmo Cardoso de Paiva;  Marcelo Gattass;  Rodolfo Acatauassú Nunes;  Zair Abdelouahab;  Aura Conci;  Esteban Walter Gonzalez Clua;  João Viana da Fonseca Neto;  Waldemar Celes;  Cristina Nader Vasconcelos;  Leandro Augusto Frata Fernandes;  ";Pontifícia Universidade Católica do Rio de Janeiro;Não
27;João Dallyson Sousa de Almeida;De Olho no Futuro;2004;"2005";DESATIVADO;EXTENSAO;"";"";"";"";"João Dallyson Sousa de Almeida;  ";INSTITUTO DE TECNOLOGIA APLICADA À EDUCAÇÃO NOVO HORIZONTE;Sim
40;Joao Xavier da Cruz Neto;ESCOLA DE VERÃO 2011;2011;"2011";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Joao Xavier da Cruz Neto;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
40;Joao Xavier da Cruz Neto;Comportamento Limite da Derivada da Trajetória Central Primal - Dual e o Método do Ponto Proximal em Programação Linear;2010;"2012";EM_ANDAMENTO;PESQUISA;"1";"";"";"";"Joao Xavier da Cruz Neto;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
40;Joao Xavier da Cruz Neto;ESCOLA DE VERÃO 2010;2010;"2010";CONCLUIDO;PESQUISA;"";"";"";"";"Joao Xavier da Cruz Neto;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
40;Joao Xavier da Cruz Neto;MÉTODOS DE APROXIMAÇÃO PARA RESOLVER PROBLEMAS DE OTIMIZAÇÃO E EQUILÍBRIO;2010;"2011";EM_ANDAMENTO;PESQUISA;"1";"";"2";"";"Joao Xavier da Cruz Neto;  Paulo Sérgio Marques dos Santos;  Jurandir de Oliveira Lopes;  Sissy da Silva Souza;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
40;Joao Xavier da Cruz Neto;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;2009;"2011";EM_ANDAMENTO;PESQUISA;"1";"";"1";"1";"Joao Xavier da Cruz Neto;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
40;Joao Xavier da Cruz Neto;Produtividade  em Pesquisa - PQ - 2008/CNPq;2009;"2011";EM_ANDAMENTO;PESQUISA;"1";"";"1";"1";"Joao Xavier da Cruz Neto;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
40;Joao Xavier da Cruz Neto;Edital 05/2008 - ARC - Eventos novos e/ou episódicos com histórico inferior a 10 (dez) anos;2008;"2009";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Joao Xavier da Cruz Neto;  Paulo Sérgio Marques dos Santos;  Paulo Alexandre de Araújo Sousa;  PauMarcondes Rodrigues Clark;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
40;Joao Xavier da Cruz Neto;Projeto MCT/CNPq Universal - 2007;2007;"2009";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Joao Xavier da Cruz Neto;  Paulo Sérgio Marques dos Santos;  Alfredo Wagner Pintos;  Jurandir de Oliveira Lopes;  Paulo Roberto de Oliveira;  Sissy da Silva Souza;  Geci José Pereira da Silva;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
52;Jose Valdemir dos Reis Junior;Estudo de simuladores para o planejamento e otimização de redes LoRaWAN;2021;"";EM_ANDAMENTO;PESQUISA;"1";"";"1";"";"Jose Valdemir dos Reis Junior;  Ricardo de Andrade Lira Rabêlo;  André Castelo Branco Soares;  ERICO MENESES LEAO;  DA SILVA, CRISTIANO NERI;  Pedro Felipe Ferreira de Abreu;  ";;Sim
52;Jose Valdemir dos Reis Junior;Avaliação da Tecnologia LoRa para o cenário de Smart Farming do Colégio Técnico de Teresina da Universidade Federal do Piauí;2021;"";EM_ANDAMENTO;PESQUISA;"";"";"1";"";"Jose Valdemir dos Reis Junior;  Jocines Dela Flora da Silveira;  MARIA VITORIA DA CONCEIÇÃO SILVA;  ";;Sim
52;Jose Valdemir dos Reis Junior;Estudo e Modelagem da Infraestrutura de Comunicação de Dados via WIMAX e PON  para o Controle da Magnitude de Tensão em Sistemas de Transmissão de Energia  Elétrica.;2017;"2020";CONCLUIDO;PESQUISA;"3";"";"1";"4";"Jose Valdemir dos Reis Junior;  Sanches, Anderson L.;  Ricardo de Andrade Lira Rabêlo;  André Castelo Branco Soares;  Guilherme Guimarães Lage;  Thiago Allisson Ribeiro da Silva;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
52;Jose Valdemir dos Reis Junior;Aperfeiçoamento do Ambiente Virtual de Aprendizagem Customizada para o CAT-UFPI;2012;"2013";EM_ANDAMENTO;PESQUISA;"2";"";"";"";"Jose Valdemir dos Reis Junior;  ";"";Sim
52;Jose Valdemir dos Reis Junior;Estudo e Configuração de um Ambiente Virtual de Aprendizagem  Utilizando  Software  Livre  e  Infraestrutura  de  Redes  de  Computadores via Intranet e Internet;2010;"2011";EM_ANDAMENTO;PESQUISA;"2";"";"";"";"Jose Valdemir dos Reis Junior;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
52;Jose Valdemir dos Reis Junior;Analise de Topologias de Rede e Custo para a Implementação de uma Rede Óptica Passiva para Interligar as Intituições de Pesquisa do Município de Teresina;2010;"2011";CONCLUIDO;PESQUISA;"2";"";"";"";"Jose Valdemir dos Reis Junior;  ";"";Sim
52;Jose Valdemir dos Reis Junior;Estudo e Configuração de um AVA Utilizando  Software  Livre  e  Infraestrutura  de  Redes  de  Computadores - FAPEPI;2010;"2011";CONCLUIDO;PESQUISA;"2";"";"";"";"Jose Valdemir dos Reis Junior;  ";"";Sim
52;Jose Valdemir dos Reis Junior;Desenvolvimento do Ambientes Virtuais Computacionais em FLASH;2010;"2010";CONCLUIDO;PESQUISA;"2";"";"";"";"Jose Valdemir dos Reis Junior;  ";;Sim
52;Jose Valdemir dos Reis Junior;Estudos de Técnicas Inovadoras para Redes GPON e WDM-PON e Técnicas de Acesso de Nova Geração;2007;"2009";CONCLUIDO;DESENVOLVIMENTO;"";"";"";"";"Jose Valdemir dos Reis Junior;  BORGES, B. V.;  ";;Não
52;Jose Valdemir dos Reis Junior;VIDCEPI (Videoconferência do Estado do Piauí).;2005;"2006";CONCLUIDO;PESQUISA;"4";"0";"0";"0";"Jose Valdemir dos Reis Junior;  José Ricardo Mello Viana;  Breno Caetano da Silva;  Francisco Vieira de Souza;  Carlos Giovanni Nunes de Carvalho;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
52;Jose Valdemir dos Reis Junior;Desenvolvimento de Ambientes de Softwares Livres no Piauí;2004;"2005";CONCLUIDO;PESQUISA;"1";"";"";"";"Jose Valdemir dos Reis Junior;  Francisco Vieira de Souza;  Vinicius Ponte Machado;  Raimundo Santos Moura;  ";Universidade Federal do Piauí;Não
44;Kelson Romulo Teixeira Aires;Aprendizado profundo, redes neurais convolucionais e aumento de dados aplicados em processos de classificação de imagens e aplicações de visão computacional;2017;"";EM_ANDAMENTO;PESQUISA;"2";"";"1";"1";"Kelson Romulo Teixeira Aires;  Rodrigo de Melo Souza Veras;  ";;Sim
44;Kelson Romulo Teixeira Aires;Detecção, Seguimento e Reconhecimento de Indivíduos em Ambientes;2014;"2020";CONCLUIDO;PESQUISA;"1";"";"";"";"Kelson Romulo Teixeira Aires;  Cornélia Janayna Pereira Passarinho;  Ricardo de Andrade Lira Rabêlo;  Valeska de Sousa Uchôa;  ";;Sim
44;Kelson Romulo Teixeira Aires;"Desenvolvimento de um sistema de detecc&#807;a&#771;o de pontos de interesse em faces humanas visando orientar procedimentos de cirurgia pla&#769;stica";2013;"";EM_ANDAMENTO;PESQUISA;"1";"";"1";"";"Kelson Romulo Teixeira Aires;  Ricardo Teles Freitas;  Victor Eulálio Campelo;  Hugo Santos Piauilino Neto;  ";;Sim
44;Kelson Romulo Teixeira Aires;Desenvolvimento de um Sistema de Controle de Acesso baseado em QR- Code;2011;"2013";CONCLUIDO;DESENVOLVIMENTO;"1";"";"";"";"Kelson Romulo Teixeira Aires;  Erico Meneses Leão;  Marcos Castro de Souza;  ";;Sim
44;Kelson Romulo Teixeira Aires;Desenvolvimento de Jogos para Dispositivos Móveis;2011;"2013";CONCLUIDO;PESQUISA;"3";"0";"0";"0";"Kelson Romulo Teixeira Aires;  Vinicius Ponte Machado;  André Castelo Branco Soares;  Laurindo de Sousa Britto Neto;  ";;Sim
44;Kelson Romulo Teixeira Aires;Detecção Automática da Utilização de Capacete por Motociclistas;2011;"2014";CONCLUIDO;PESQUISA;"2";"0";"0";"0";"Kelson Romulo Teixeira Aires;  Rodrigo de Melo Souza Veras;  André Castelo Branco Soares;  ";;Sim
44;Kelson Romulo Teixeira Aires;Equipe CUIA: A inserção do Piauí no cenário das competições de futebol de robôs;2010;"2012";CONCLUIDO;PESQUISA;"2";"";"";"";"Kelson Romulo Teixeira Aires;  SANTANA;  ";Fundação de Amparo à Pesquisa do Estado do Piauí;Sim
44;Kelson Romulo Teixeira Aires;Visão computacional de baixo custo e alto desempenho utilizando arquitetura CUDA e OpenCL;2010;"2012";CONCLUIDO;DESENVOLVIMENTO;"3";"";"";"";"Kelson Romulo Teixeira Aires;  Rodrigo Melo de Sousa Veras;  Vinicius Ponte Machado;  ";;Sim
47;Laurindo de Sousa Britto Neto;Visão Computacional aplicada à Citologia;2023;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Laurindo de Sousa Britto Neto;  ";;Sim
47;Laurindo de Sousa Britto Neto;Investigando Interfaces Não Convencionais e Métodos de Visão Computacional para Auxiliar Pessoas com Deficiência Visual;2017;"2020";CONCLUIDO;PESQUISA;"3";"";"2";"";"Laurindo de Sousa Britto Neto;  André de Lima Machado;  Antonio Anderson de Melo Almeida;  Marco Aurelio Penafort Dias Junior;  Gonçalo Amarante Ferreira Neto;  João Marcos Barbosa Silva;  ";Fundação de Amparo à Pesquisa do Estado do Piauí;Sim
47;Laurindo de Sousa Britto Neto;Vision for the Blind: Translating 3D Visual Concepts into 3D Auditory Clues;2012;"2014";CONCLUIDO;PESQUISA;"1";"";"2";"1";"Laurindo de Sousa Britto Neto;  Siome Klein Goldenstein;  Luiz César Martini;  Dinei Florencio;  Christian Vogler;  Anderson Rocha;  ";Fundação de Amparo à Pesquisa do Estado de São Paulo;Não
47;Laurindo de Sousa Britto Neto;Desenvolvimento de Jogos para Dispositivos Móveis;2011;"2012";CONCLUIDO;PESQUISA;"3";"";"";"";"Laurindo de Sousa Britto Neto;  Kelson Romulo Teixeira Aires;  Vinícius Ponte Machado;  André Castelo Branco Soares;  ";Universidade Federal do Piauí;Não
47;Laurindo de Sousa Britto Neto;XPTA.LAB - WIKINARUA (UnB) - Desenvolvimento de Jogos Digitais (UFPI);2010;"2010";CONCLUIDO;PESQUISA;"10";"";"";"";"Laurindo de Sousa Britto Neto;  Algeir Prazeres Sampaio;  ";Universidade de Brasília;Não
47;Laurindo de Sousa Britto Neto;Geração de Animações Não Fotorealísticas Para Estilização de Vídeos;2005;"2007";CONCLUIDO;PESQUISA;"2";"0";"2";"0";"Laurindo de Sousa Britto Neto;  Bruno Motta de Carvalho;  Lucas de Melo Oliveira;  Gilbran Silva de Andrade;  Isanio Lopes Araujo Santos;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
30;Luciano Reis Coutinho;Projeto de Enfrentamento à Covid-19: Estudo e Práticas com Foco na Saúde do Trabalhador;2022;"";EM_ANDAMENTO;DESENVOLVIMENTO;"2";"";"2";"1";"Luciano Reis Coutinho;  Ariel Soares Teles;  Francisco José da Silva e Silva;  VIANA, DAVI;  ";;Não
30;Luciano Reis Coutinho;PRESERVAÇÃO DA PRIVACIDADE DOS DADOS NO PROCESSO DE APRENDIZAGEM DE MÁQUINA VIA TRANSFORMAÇÃO DE DADOS.;2022;"";EM_ANDAMENTO;PESQUISA;"2";"";"1";"1";"Luciano Reis Coutinho;  Josenildo Costa da Silva;  MORAES, BRUNO ROBERTO S.;  Ariel Soares Teles;  SANTOS, DAVI V.;  Francisco José da Silva e Silva;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
30;Luciano Reis Coutinho;"Aprendizagem de Ma&#769;quina sobre Fluxo de Eventos no contexto de Internet das Coisas (IoT) e Cidades Inteligentes (Smart Cities)";2020;"";EM_ANDAMENTO;PESQUISA;"";"";"1";"2";"Luciano Reis Coutinho;  Francisco José da Silva e Silva;  Alexandre César Muniz de Oliveira;  José Daniel P. Ribeiro Filho;  Ivan de Jesus Pereira Pinto;  Davi Viana dos Santos;  ";;Sim
30;Luciano Reis Coutinho;Infraestrutura de Software e Aplicações de IoT para Cidades Inteligentes: Aplicações de Otimização e Aprendizagem de Máquina (SMAROPTCIT);2020;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Luciano Reis Coutinho;  Francisco José da Silva e Silva;  Alexandre César Muniz de Oliveira;  Bruno Feres de Souza;  Paulo Rogério de Almeida Ribeiro;  Felipe Ruzo Macêdo Torres;  ";;Não
30;Luciano Reis Coutinho;Capacitação e Consultoria para a Implementação das Tecnologias Mobile Circulatório;2019;"";EM_ANDAMENTO;DESENVOLVIMENTO;"1";"";"1";"";"Luciano Reis Coutinho;  ENDLER, MARKUS;  DA SILVA E SILVA, FRANCISCO;  Davi Viana dos Santos;  ";;Não
30;Luciano Reis Coutinho;Definição de Técnicas de Desenvolvimento de Software para o contexto de Cidades Inteligentes;2019;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Luciano Reis Coutinho;  Rafael Fernandes Lopes;  ALEX OLIVEIRA BARRADAS FILHO;  Davi Viana dos Santos;  Francisco José da Silva e Silva;  Luis Jorge Enrique Rivero Cabrejos;  Alexandre Ribeiro Aragão;  Nathyane de Jesus Pereira Moreno;  Leonardo Ribeiro Machado;  ";;Não
30;Luciano Reis Coutinho;Monitoramento em Tempo Real de Restrições de Mobilidade no Contexto de IoT e Cidades Inteligentes;2018;"";EM_ANDAMENTO;PESQUISA;"1";"";"2";"";"Luciano Reis Coutinho;  Francisco José da Silva e Silva;  Markus Endler;  DOS SANTOS, DAVI;  Fábio Moreira Costa;  Marcos Paulino Roriz Junior;  Adalberto Teixeira Azevedo Jr.;  Luiz Aristo&#769;teles Santos Silva;  Fernando Benedito Veras Magalha&#771;es;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
30;Luciano Reis Coutinho;Infraestrutura de Software e Aplicações de IoT para Cidades Inteligentes;2018;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Luciano Reis Coutinho;  Alexandre César Muniz de Oliveira;  Markus Endler;  SILVA, FRANCISCO J.S.;  ALEX OLIVEIRA BARRADAS FILHO;  Noemi Rodriguez;  Allan Kardec Duailibe Barros;  Davi Viana dos Santos;  Luiz Eduardo Galvão Martins;  Marcos Kalinowski;  André Carlos Ponce de Leon Ferreira de Carvalho;  ";Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;Não
30;Luciano Reis Coutinho;Estratégias de Modelagem e Garantia da Qualidade para Sistemas Complexos no Contexto de Internet das Coisas;2017;"2019";CONCLUIDO;PESQUISA;"";"";"";"";"Luciano Reis Coutinho;  Rafael Fernandes Lopes;  ALEX OLIVEIRA BARRADAS FILHO;  Davi Viana dos Santos;  Francisco José da Silva e Silva;  Inaldo Capistrano Costa;  José Nunes de Oliveira Neto;  ";;Não
