"id_docente";"nome";"tipo";"titulo";"ano";"financiadora";"outras_informacoes";"autores"
29;Areolino de Almeida Neto;SOFTWARE;Interface de Régua de Tempo Virtual;1999;FINEP;"Finalidade: Programação visual de tempos semafóricos; Plataforma: Windows; Ambiente: ; ";"Areolino de Almeida Neto;Afonso Flávio Ribeiro de Carvalho;"
29;Areolino de Almeida Neto;SOFTWARE;Controlador Programável de Semáforos;1999;"";"Finalidade: Fazer o controle de semáforos de trânsito; Plataforma: PC; Ambiente: Windows 95/98; ";"Areolino de Almeida Neto;Marcos Tadeu Rezende de Araújo;"
29;Areolino de Almeida Neto;SOFTWARE;Sistema de Balanço Contábil;1995;"";"Finalidade: Contabilidade; Plataforma: DOS; Ambiente: DOS; ";"Areolino de Almeida Neto;"
20;Aristófanes Corrêa Silva;SOFTWARE;SAUL (Sistema de Agrupamento de Unidades de Leitura);2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512021002623-3; Data Depósito: 22112021; Depositante: ; Titular: ; ";""
20;Aristófanes Corrêa Silva;SOFTWARE;SpinalTracking;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512021003212-8; Data Depósito: 26072021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
20;Aristófanes Corrêa Silva;CURSO-DE-CURTA-DURACAO-MINISTRADO;Covid-19: Aquisição, tratamento e visualizações interativas de dados do Ministério da Saúde;2020;VIII Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI) e XIII Encontro Unificado de Computação do Piauí (ENUCOMPI);"Participação dos autores: DOCENTE; Local do Curso: Universidade Federal do Piauí; Cidade: Piauí; Duração: 4; ";"FERNANDO MARIN SEPULVEDA, LUIS;Aristófanes Corrêa Silva;ALEXANDRE R. C. RAMOS;Jonisson Lima Ferreira;MOISÉS LAURENCE DE F. LIMA JUNIOR;Aristófanes Corrêa Silva;"
20;Aristófanes Corrêa Silva;SOFTWARE;SisHCo (Sistema de análise de hábito de consumo);2020;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512020002171-9; Data Depósito: 21092020; Depositante: ; Titular: ; ";""
20;Aristófanes Corrêa Silva;SOFTWARE;SQUINTPLAN;2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018000136-0; Data Depósito: 29012018; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
20;Aristófanes Corrêa Silva;SOFTWARE;"SIVAL - SISTEMA DE VALIDAC&#807;A&#771;O DE LEITURA";2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018001381-3; Data Depósito: 14082018; Depositante: Companhia Energetica do Maranhão;Centrais Elétricas do Pará; Titular: ; ";""
20;Aristófanes Corrêa Silva;SOFTWARE;"SILEM - SISTEMA DE LEITURA DE MEDIC&#807;A&#771;O";2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018001380-5; Data Depósito: 18082018; Depositante: ; Titular: ; ";""
20;Aristófanes Corrêa Silva;SOFTWARE;"Ferramenta para visualizac&#807;a&#771;o de dados com detecc&#807;a&#771;o automa&#769;tica de objetos em ambientes de realidade aumentada atrave&#769;s de marcadores naturais georreferenciados";2017;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018001193-4; Data Depósito: 20102017; Depositante: Instituto Federal do Maranhão;Universidade Federal do Maranhão; Titular: ; ";""
20;Aristófanes Corrêa Silva;SOFTWARE;Ferramenta de autoria de ambientes de Realidade Virtual e visualização com panoramas esféricos;2016;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018001191-8; Data Depósito: 25082016; Depositante: Daniel Lima Gomes Junior;Instituto Federal do Maranhão;Universidade Federal do Maranhão; Titular: ; ";""
20;Aristófanes Corrêa Silva;ASSESSORIA;SIBGRAPI 2015 - Workshop of Works in Progress;2015;SIBGRAPI 2015 - Workshop of Works in Progress;"Finalidade: Comissão científica; ";"Aristófanes Corrêa Silva;"
20;Aristófanes Corrêa Silva;ASSESSORIA;WIM 2015 - Workshop de informática médica;2015;"";"Finalidade: ; ";"Aristófanes Corrêa Silva;"
20;Aristófanes Corrêa Silva;CONGRESSO;Workshop on Interactive Graphics and Visualization for Industry-Driven Applied and Exploratory Research (WGARI), evento do XXIV Sibgrapi 2011 - Conference on Graphics, Patterns and Images;2011;Instituto de Matemática da Universidade Federal de Alagoas;"Local: ; Cidade: Maceió; Duração: 1; ";"Marcelo Siqueira;Aristófanes Corrêa Silva;"
20;Aristófanes Corrêa Silva;SOFTWARE;SAIM - Sistema de Análise de Imagens Médicas;2010;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512013000166-8; Data Depósito: 13022010; Depositante: Carlos Tadeu Santos Alves;Aristófanes Corrêa Silva;Universidade Federal do Maranhão; Titular: ; ";""
20;Aristófanes Corrêa Silva;OUTRO;Jornada de Informática do Maranhão - JIM 2008;2008;Universidade Federal do Maranhão / Depto de Informática;"Local: Multicenter Sebrae; Cidade: São Luís - MA; Duração: 1; ";"Aristófanes Corrêa Silva;Anselmo Cardoso de Paiva;Maria Auxiliadora Freire;Mario Antonio Meireles Teixeira;Alexandre César Muniz de Oliveira;José de Ribamar Braga Pinheiro Júnior;Francisco José da Silva e Silva;Simara Vieira da Rocha;Alexandre César Tavares Vidal;"
20;Aristófanes Corrêa Silva;SOFTWARE;CAMBI - Sistema de Detecção e Diagnósticos de Lesão na Mama;2006;"";"Finalidade: ; Plataforma: ; Ambiente: ; ";"Aristófanes Corrêa Silva;Anselmo Cardoso Paiva;Geraldo Braz Júnior;Leonardo de Oliveira Martins;Stefan de Lima Portela;Manoel Marcondes de Oliveira Lima Junior;"
20;Aristófanes Corrêa Silva;OUTRO;Jornada de Informática do Maranhão - JIM 2006;2006;Universidade Federal do Maranhão / Depto de Informática;"Local: Multicenter Sebrae; Cidade: São Luís - MA; Duração: 1; ";"Mario Antonio Meireles Teixeira;Anselmo Cardoso de Paiva;Aristófanes Corrêa Silva;Alexandre César Muniz de Oliveira;Maria Auxiliadora Freire;Rafael Fernandes Lopes;Ivo José da Cunha Serra;Flávio Marcílio Paiva Ramos;"
20;Aristófanes Corrêa Silva;SOFTWARE;IWA - Sistema de Comunicação e Armazenamento de Imagem (PACS);2006;CNPq;"Finalidade: Armazenar, processar e recuperar informações de pacientes usando imagens ou texto; Plataforma: PC; Ambiente: Windows, Linux; ";"Aristófanes Corrêa Silva;Danilo Lauande Franco;Lúcio Dias da Silva;Vanessa Rodrigues Coelho Leite;"
20;Aristófanes Corrêa Silva;SOFTWARE;Bebúi - Sistema de Análise de Nódulo Pulmonar;2006;CNPq;"Finalidade: Detectar e Diagnosticar Nódulo Pulmonar; Plataforma: PC; Ambiente: Windows, Linux; ";"Aristófanes Corrêa Silva;Anselmo Cardoso de Paiva;Rodolfo Acatauassú Nunes;Stelmo Magalhães Barros Netto;Erick Corrêa Silva;Marcelo Gattass;Paulo Cezar Pinto Carvalho;"
20;Aristófanes Corrêa Silva;CONGRESSO;VII Simpósio Brasileiro de Automação Inteligente / II IEEE Latin American Robotic Symposium;2005;Sociedade Brasileira de Automação;"Local: Hotel Poty; Cidade: São Luís; Duração: 1; ";"FERNANDO MARIN SEPULVEDA, LUIS;Aristófanes Corrêa Silva;Osvaldo Ronald Saavedra;Aristófanes Corrêa Silva;Mario Antonio Meireles Teixeira;"
20;Aristófanes Corrêa Silva;SOFTWARE;SANP - Sistema de Análise de Nódulo Pulmonar - v 1.0;2004;FAPERJ;"Finalidade: Analisar e Diagnosticar Nódulo Pulmonar Solitário; Plataforma: PC; Ambiente: Linux ou Windows; ";"Aristófanes Corrêa Silva;Paulo Cezar Pinto Carvalho;Rodolfo Acatauassú Nunes;"
20;Aristófanes Corrêa Silva;CONGRESSO;Simpósio Brasileiro de Inteligência Artificial / Simpósio Brasileiro de Redes Neurais;2004;Sociedade Brasileira de Inteligência Artificial;"Local: Rio Poty Hotel; Cidade: São Luís; Duração: 1; ";"Allan Kardec Barros;Osvaldo Ronald Saavedra;Mario Antonio Meireles Teixeira;Aristófanes Corrêa Silva;Joao Viana Fonseca Neto;"
20;Aristófanes Corrêa Silva;RELATORIO_TECNICO;Algorithms for Assisted Diagnosis of Solitary Lung Nodules in Computerized Tomography Images;2004;CAPES;"Finalidade: Diagnostico de Nódulo Pulmonar; ";"Aristófanes Corrêa Silva;Marcelo Gattass;Paulo Cezar Pinto Carvalho;Rodolfo Acatauassú Nunes;"
20;Aristófanes Corrêa Silva;RELATORIO_TECNICO;Visualization of Density Variation in Lung Nodules;2002;CAPES;"Finalidade: Analisar a estrutura do nódulo pulmonar solitário; ";"Aristófanes Corrêa Silva;Paulo Cezar Pinto Carvalho;Marcelo Gattass;"
20;Aristófanes Corrêa Silva;SOFTWARE;Sistema Mamográfico Computadorizado;1997;Banco do Nordeste;"Finalidade: Analisar imagem de mamografia computadorizada; Plataforma: PC; Ambiente: Windows; ";"Aristófanes Corrêa Silva;Maurence Monjour Anguh;"
16;Carlos de Salles Soares Neto;CONGRESSO;Simpósio Brasileiro de Sistemas Multimídia e Web;2020;Sociedade Brasileira de Computação;"Local: São Luís; Cidade: Sao Luis, MA; Duração: 1; ";"Carlos de Salles Soares Neto;André Luíz de Brandão Damasceno;Carlos de Salles Soares Neto;Alexandre Cesar de Muniz Oliveira;Carlos de Salles Soares Neto;"
16;Carlos de Salles Soares Neto;SOFTWARE;VOA - FERRAMENTA MULTIMÍDIA PARA CRIAÇÃO DE VÍDEOS COMO OBJETO DE APRENDIZAGEM;2015;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR5120150004-9; Data Depósito: 20102015; Depositante: Rede Nacional de Ensino e Pesquisa;Universidade Federal do Maranhão; Titular: ; ";""
16;Carlos de Salles Soares Neto;RELATORIO_TECNICO;TAL - Linguagem para Autoria de Templates de Documentos Hipermídia;2010;Departamento de Informática, PUC-Rio;"Finalidade: ; ";"Carlos de Salles Soares Neto;Luiz Fernando Gomes Soares;"
16;Carlos de Salles Soares Neto;RELATORIO_TECNICO;The Nested Context Language Reuse Features;2010;Departamento de Informática, PUC-Rio;"Finalidade: Série Monografias em Ciência da Computação; ";"Carlos de Salles Soares Neto;Luiz Fernando Gomes Soares;"
16;Carlos de Salles Soares Neto;RELATORIO_TECNICO;Nested Context Language 3.0: Reúso e Importação;2009;Departamento de Informática - PUC-Rio;"Finalidade: ; ";"Carlos de Salles Soares Neto;Luis Fernando Gomes Soares;"
16;Carlos de Salles Soares Neto;SOFTWARE;Compilador UFMA-CP;2006;"";"Finalidade: Compilador portugol para auxiliar aulas de ensimo de programação em português estrurado; Plataforma: Windows/Linux; Ambiente: ; ";"GOMES JÚNIOR, D. L.;MARQUES, Leandro Sousa;Carlos de Salles Soares Neto;"
16;Carlos de Salles Soares Neto;SOFTWARE;BEMNet Internet Banking;1999;"";"Finalidade: Agência virtual do Banco do Estado do Maranhão; Plataforma: ; Ambiente: ; ";"Carlos de Salles Soares Neto;"
24;Davi Viana dos Santos;SOFTWARE;Infográfico Interativo 2.0;2022;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512022001509-9; Data Depósito: 05072022; Depositante: ; Titular: ; ";""
24;Davi Viana dos Santos;SOFTWARE;App Clubes de Leitura;2022;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512022003624-0; Data Depósito: 04112022; Depositante: Mateus da Silva Oliveira;Emanuelle da Luz Lemos;Universidade Federal do Maranhão; Titular: ; ";""
24;Davi Viana dos Santos;SOFTWARE;Livro Digital 3.0;2022;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512022001500-5; Data Depósito: 28022022; Depositante: JOSIELY NOGUEIRA ARAÚJO;KAROLINE CORRÊA TRINDADE;Rayanne Silveira;Yandson Costa;Davi Viana dos Santos;Rodrigo de França de Sá Menezes;Universidade Federal do Maranhão; Titular: ; ";""
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do 24rd Iberoamerican Conference on Software Engineering (CIbSE 2021);2021;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;OUTRA;Coordenador do Comitê de Programa do XX Simpósio Brasileiro de Qualidade de Software (SBQS 2021 - Trilha de Educação);2021;"";"Finalidade: ; ";"Davi Viana dos Santos;Edna Dias Canedo;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do XVII Simpósio Brasileiro de Sistemas de Informação (SBSI 2021);2021;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do I Simpósio Brasileiro de Educação em Computação (EduComp 2021);2021;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do VI Workshop sobre aspectos Sociais, Humanos e Econômicos de Software (WASHES 2021);2021;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do ACM/IEEE International Symposium on Empirical Software  Engineering and Measurement - ESEM 2021 (Emerging Results and Vision Papers Track);2021;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do Joint 9th ICSE International Workshop on Software Engineering for Systems-of-Systems and 15th Workshop on Distributed Software Development, Software Ecosystems and Systems-of-Systems;2021;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;OUTRA;Coordenador de Publicações do Simpósio Brasileiro de Sistemas de Informação (SBSI 2020);2020;"";"Finalidade: Coordenação de publicação dos anais; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;CONGRESSO;XIX Simpósio Brasileiro de Qualidade de Software;2020;Sociedade Brasileira de Computação (SBC);"Local: UFMA; Cidade: São Luís; Duração: 1; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;CONGRESSO;IX Brazilian Workshop on Social Network Analysis and Mining;2020;Sociedade Brasileira de Computação (SBC);"Local: ; Cidade: Cuiabá; Duração: 1; ";"Davi Viana dos Santos;Marcos Arrais;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do Joint 8th ICSE International Workshop on Software Engineering for Systems-of-Systems and 14th Workshop on Distributed Software Development, Software Ecosystems and Systems-of-Systems;2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa da Euro American Conference on Telematics and Information Systems - EATIS 2020;2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do XLVI Conferencia Latinoamericana de Informática (CLEI 2020);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do ACM/IEEE International Symposium on Empirical Software  Engineering and Measurement - ESEM 2020 (Emerging Results and Vision Papers Track);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa da Jornada de Informática do Maranhão 2020;2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do Workshop de Teses e Dissertações do CBSoft 2020;2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do XIX Simpósio Brasileiro de Qualidade de Software (SBQS 2020);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do XXXI Simpósio Brasileiro de Informática na Educação (SBIE 2020);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do Simpósio Brasileiro de Games e Entretenimento Digital (SBGames 2020 - Education Track);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do XXXIV Simpósio Brasileiro de Engenharia de Software (SBES 2020 - Education Track, Insightful Ideas and Emerging Results Track, and Tools Track);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do Workshop sobre Aspectos da Interação-Humano Computador para a Web Social (WAIHCWS / IHC 2020);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa da VIII Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI 2020);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do V Workshop sobre aspectos Sociais, Humanos e Econômicos de Software (WASHES 2020);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do 2nd Workshop on Software-Intensive Systems Modeling and Simulation (MSSiS 2020);2020;"";"Finalidade: Membro do comitê de programa; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do XVI Simpósio Brasileiro de Sistemas de Informação (SBSI 2020);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do 10th Euro American Conference on Telematics and Information Systems (EATIS);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;PARECER;Membro do Comitê de Programa do 23rd Iberoamerican Conference on Software Engineering (CIbSE 2020);2020;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;OUTRA;Coordenador do Comitê de Programa do IX Brazilian Workshop on Social Network Analysis and Mining;2020;"";"Finalidade: ; ";"Davi Viana dos Santos;Marcos Arrais;"
24;Davi Viana dos Santos;PARECER;Membro do comitê de programa do Workshop de Teses e Dissertações do CBSoft 2019;2019;"";"Finalidade: ; ";"Davi Viana dos Santos;"
24;Davi Viana dos Santos;SOFTWARE;BiCT ROOM;2019;UFMA;"Finalidade: Um ambiente ludificado colaborativo para recomendação e  aconselhamento acadêmico; Plataforma: JavaScript, a biblioteca gráfica React3 e o framework CSS Bootstrap; Ambiente: Aplicativos; ";"Alexandre Aragão;Nathyane Moreno;Danilo da Silva Caldas;ALANA DE ARAUJO OLIVEIRA MEIRELES TEIXEIRA;Davi Viana dos Santos;"
24;Davi Viana dos Santos;SOFTWARE;reclaMA: denúncias de irregularidades de obras públicas do Maranhão;2019;UFMA;"Finalidade: TCC da Engenharia da Computação; Plataforma: Framework iONIC com o Angular; Ambiente: ; ";"Maria Oliveira;Wener Sampaio;Davi Viana dos Santos;"
24;Davi Viana dos Santos;SOFTWARE;Patrino: Um Aplicativo com Inteligência Artificial Aplicada no Gerenciamento de Bancos de Leite Humano;2019;UFMA;"Finalidade: Acadêmica e apoio à sociedade; Plataforma: framework React  Native, biblioteca JavaScript OpenLayers; Ambiente: ; ";"Sebastião Santos;Eduardo Vieira;Davi Viana dos Santos;Arthur Serra;Layane Azevedo;Pedro Carvalho;"
